"Date","Conservative","Labour","Liberal Democrats","SDP","SNP","Plaid","Reform","UKIP","Green"
"1985-08-09","33.35008","37.14203","29.50789",,,,,,
"1985-07-21","33.56653","37.35848","29.07499",,,,,,
"1985-07-15","33.85808","37.72291","28.41901",,,,,,
"1985-07-08","34.45111","37.55063","27.99826",,,,,,
"1985-06-23","34.79580","37.67666","27.52753",,,,,,
"1985-06-21","35.19029","37.85099","26.95872",,,,,,
"1985-06-17","35.59963","37.53294","26.86743",,,,,,
"1985-06-10","35.95302","37.59478","26.45220",,,,,,
"1985-05-26","36.51460","37.94289","25.54251",,,,,,
"1985-05-13","36.74197","37.80745","25.45058",,,,,,
"1985-04-28","37.15923","37.95818","24.88260",,,,,,
"1985-04-22","37.32182","37.68911","24.98907",,,,,,
"1985-04-15","37.22464","37.69757","25.07778",,,,,,
"1985-03-25","37.93647","37.45955","24.60397",,,,,,
"1985-03-24","38.27293","37.17795","24.54913",,,,,,
"1985-03-22","38.59126","36.67924","24.72950",,,,,,
"1985-03-11","38.88280","36.53347","24.58373",,,,,,
"1985-03-08","39.45182","36.51339","24.03479",,,,,,
"1985-03-07","40.07463","36.12097","23.80440",,,,,,
"1985-02-25","40.15943","35.70369","24.13688",,,,,,
"1985-02-24","40.62484","35.54042","23.83473",,,,,,
"1985-02-18","40.55196","35.68620","23.76185",,,,,,
"1985-02-11","40.92015","35.31801","23.76185",,,,,,
"1985-02-06","41.05720","35.52633","23.41647",,,,,,
"1985-01-14","41.42163","35.45344","23.12492",,,,,,
"1985-01-08","41.35990","35.82264","22.81746",,,,,,
"1985-01-07","41.78376","35.81304","22.40319",,,,,,
"1984-12-28","41.53354","36.22481","22.24164",,,,,,
"1984-12-10","41.60569","36.44126","21.95304",,,,,,
"1984-12-07","41.30867","36.89090","21.80043",,,,,,
"1984-11-19","41.04493","37.13961","21.81546",,,,,,
"1984-11-12","40.61174","37.36841","22.01985",,,,,,
"1984-11-05","39.87394","37.97052","22.15554",,,,,,
"1984-10-22","39.65749","38.40342","21.93909",,,,,,
"1984-10-08","39.19207","38.78314","22.02479",,,,,,
"1984-10-04","39.13133","38.84846","22.02021",,,,,,
"1984-09-24","39.02614","39.04082","21.93305",,,,,,
"1984-09-21","39.14246","39.15861","21.69893",,,,,,
"1984-09-11","38.87048","39.21193","21.91759",,,,,,
"1984-09-10","38.91392","39.25610","21.82998",,,,,,
"1984-08-29","39.17033","39.14791","21.68176",,,,,,
"1984-08-20","39.24322","38.85636","21.90042",,,,,,
"1984-08-13","39.38395","38.71973","21.89632",,,,,,
"1984-07-23","39.75358","38.79825","21.44816",,,,,,
"1984-07-16","39.90686","38.63422","21.45892",,,,,,
"1984-07-10","39.97186","38.84724","21.18090",,,,,,
"1984-06-25","40.47102","38.80307","20.72592",,,,,,
"1984-06-16","40.64217","38.63777","20.72006",,,,,,
"1984-06-11","41.11612","38.36825","20.51563",,,,,,
"1984-06-08","41.41811","38.34784","20.23404",,,,,,
"1984-05-29","41.41811","38.27496","20.30693",,,,,,
"1984-05-14","41.48401","38.41226","20.10373",,,,,,
"1984-05-01","41.79243","38.35894","19.84863",,,,,,
"1984-04-25","41.96765","38.24188","19.79047",,,,,,
"1984-04-17","41.86458","38.28753","19.84789",,,,,,
"1984-04-16","42.12373","38.33318","19.54310",,,,,,
"1984-03-20","42.01171","38.35274","19.63555",,,,,,
"1984-03-19","42.16190","38.03469","19.80341",,,,,,
"1984-03-03","42.31433","37.77847","19.90720",,,,,,
"1984-02-20","42.72309","37.09169","20.18522",,,,,,
"1984-02-13","42.86886","36.87303","20.25810",,,,,,
"1984-01-20","42.94509","36.86935","20.18557",,,,,,
"1984-01-16","42.75973","36.99456","20.24570",,,,,,
"1984-01-09","42.77910","37.06671","20.15418",,,,,,
"1983-12-17","42.99776","36.33785","20.66439",,,,,,
"1983-12-12","43.32870","35.22652","21.44478",,,,,,
"1983-12-09","43.58380","34.78920","21.62700",,,,,,
"1983-12-07","43.74955","33.90532","22.34513",,,,,,
"1983-12-03","44.03815","33.40027","22.56158",,,,,,
"1983-11-21","44.03815","32.89522","23.06663",,,,,,
"1983-11-14","44.38630","32.26514","23.34856",,,,,,
"1983-11-09","44.35023","31.61579","24.03399",,,,,,
"1983-11-07","44.68465","30.98699","24.32836",,,,,,
"1983-11-05","44.83042","30.45953","24.71004",,,,,,
"1983-10-24","45.12197","29.80356","25.07447",,,,,,
"1983-10-12","45.37444","28.92599","25.69957",,,,,,
"1983-10-06","45.67899","28.29107","26.02994",,,,,,
"1983-09-26","45.88888","27.68350","26.42762",,,,,,
"1983-09-12","45.97907","27.81228","26.20865",,,,,,
"1983-08-22","45.91198","28.22249","25.86552",,,,,,
"1983-08-15","45.74619","28.22665","26.02716",,,,,,
"1983-08-10","46.02202","28.62376","25.35421",,,,,,
"1983-07-25","46.38409","28.65919","24.95671",,,,,,
"1983-07-11","46.63268","28.82342","24.54390",,,,,,
"1983-06-20","46.72184","29.08907","24.18909",,,,,,
"1983-06-08","47.19090","29.51498","23.29412",,,,,,
"1983-06-07","47.15400","30.13486","22.71115",,,,,,
"1983-06-06","47.12013","30.99951","21.88036",,,,,,
"1983-06-05","47.06831","31.47190","21.45979",,,,,,
"1983-06-03","47.04977","32.06458","20.88566",,,,,,
"1983-06-02","47.04214","32.42616","20.53169",,,,,,
"1983-06-01","47.37337","32.69802","19.92861",,,,,,
"1983-05-31","47.49425","32.85282","19.65293",,,,,,
"1983-05-30","47.63128","32.93440","19.43432",,,,,,
"1983-05-27","48.01573","33.03957","18.94470",,,,,,
"1983-05-26","47.79281","33.01614","19.19106",,,,,,
"1983-05-25","47.46970","33.17335","19.35695",,,,,,
"1983-05-24","47.14897","33.29772","19.55332",,,,,,
"1983-05-23","46.82098","33.51638","19.66265",,,,,,
"1983-05-20","46.35192","33.16262","20.48547",,,,,,
"1983-05-19","45.93278","32.74496","21.32226",,,,,,
"1983-05-18","45.70666","32.13726","22.15607",,,,,,
"1983-05-17","45.32117","31.73776","22.94108",,,,,,
"1983-05-16","44.83987","31.25367","23.90646",,,,,,
"1983-05-12","44.83154","31.16626","24.00220",,,,,,
"1983-05-11","44.43067","31.05693","24.51240",,,,,,
"1983-05-10","44.21960","31.13778","24.64262",,,,,,
"1983-05-09","44.04144","31.47571","24.48286",,,,,,
"1983-04-25","43.67700","31.47571","24.84729",,,,,,
"1983-04-23","43.57172","31.81437","24.61390",,,,,,
"1983-04-12","43.34723","32.00825","24.64452",,,,,,
"1983-04-11","43.24844","32.08262","24.66894",,,,,,
"1983-03-23","43.39900","32.05685","24.54415",,,,,,
"1983-03-21","43.35777","32.55123","24.09100",,,,,,
"1983-03-16","43.51031","32.85780","23.63189",,,,,,
"1983-03-09","43.55164","33.12831","23.32006",,,,,,
"1983-02-26","43.56108","33.30693","23.13199",,,,,,
"1983-02-23","43.80845","33.83628","22.35527",,,,,,
"1983-02-14","43.71299","33.76191","22.52510",,,,,,
"1983-02-09","43.57274","33.55761","22.86966",,,,,,
"1983-01-26","43.51983","33.14693","23.33324",,,,,,
"1983-01-17","43.58529","32.75866","23.65606",,,,,,
"1983-01-12","43.76750","32.46711","23.76539",,,,,,
"1982-12-15","43.87278","32.20133","23.92588",,,,,,
"1982-12-13","44.52876","31.39958","24.07166",,,,,,
"1982-11-24","44.78833","30.68502","24.52665",,,,,,
"1982-11-15","45.11445","30.15977","24.72578",,,,,,
"1982-11-10","45.73288","29.44894","24.81818",,,,,,
"1982-10-26","46.13486","29.28035","24.58480",,,,,,
"1982-10-25","46.20068","29.12442","24.67490",,,,,,
"1982-10-12","46.40990","29.16445","24.42565",,,,,,
"1982-09-13","46.11835","29.09157","24.79008",,,,,,
"1982-08-31","46.02902","29.04372","24.92726",,,,,,
"1982-08-16","45.84128","29.21158","24.94713",,,,,,
"1982-07-31","45.26526","29.49903","25.23570",,,,,,
"1982-07-12","44.45525","29.79358","25.75117",,,,,,
"1982-06-30","43.37373","29.91375","26.71252",,,,,,
"1982-06-23","42.64487","29.84086","27.51427",,,,,,
"1982-06-14","41.23536","30.50918","28.25547",,,,,,
"1982-05-31","40.45026","31.17440","28.37534",,,,,,
"1982-05-26","39.03634","31.66524","29.29842",,,,,,
"1982-05-23","38.34502","32.48540","29.16958",,,,,,
"1982-05-16","37.09095","32.67879","30.23026",,,,,,
"1982-05-15","35.98337","32.66686","31.34978",,,,,,
"1982-05-05","34.81190","32.66384","32.52427",,,,,,
"1982-04-30","33.86093","32.23984","33.89922",,,,,,
"1982-04-24","32.95213","32.55581","34.49207",,,,,,
"1982-04-21","32.15263","32.42542","35.42195",,,,,,
"1982-04-14","31.44307","32.34083","36.21610",,,,,,
"1982-04-12","31.14130","32.62140","36.23729",,,,,,
"1982-03-31","30.80154","32.75634","36.44212",,,,,,
"1982-03-15","30.41169","32.62103","36.96728",,,,,,
"1982-02-28","30.46291","33.17229","36.36480",,,,,,
"1982-02-15","30.02559","33.75538","36.21903",,,,,,
"1982-02-05","29.97887","34.03422","35.98692",,,,,,
"1982-01-31","29.33485","34.08430","36.58085",,,,,,
"1982-01-25","29.55255","34.36362","36.08383",,,,,,
"1982-01-18","29.48040","34.97689","35.54270",,,,,,
"1981-12-14","29.74808","35.86184","34.39008",,,,,,
"1981-12-03","30.11596","36.79604","33.08801",,,,,,
"1981-12-01","30.09978","37.27581","32.62441",,,,,,
"1981-11-16","30.37869","38.11084","31.51047",,,,,,
"1981-11-06","30.64643","38.63726","30.71631",,,,,,
"1981-10-27","30.77763","38.69557","30.52681",,,,,,
"1981-10-26","31.50649","39.27866","29.21485",,,,,,
"1981-10-08","31.50649","39.97463","28.51888",,,,,,
"1981-09-28","31.90102","39.87607","28.22291",,,,,,
"1981-09-18","32.41122","39.65742","27.93136",,,,,,
"1981-09-14","33.00856","39.69226","27.29919",,,,,,
"1981-09-11","32.94434","39.91820","27.13746",,,,,,
"1981-08-17","32.72664","40.00708","27.26629",,,,,,
"1981-08-07","32.90424","39.75677","27.33899",,,,,,
"1981-07-31","33.23107","39.77251","26.99642",,,,,,
"1981-07-13","33.21901","39.77372","27.00727",,,,,,
"1981-07-09","33.24202","39.32115","27.43683",,,,,,
"1981-06-30","33.71376","39.38744","26.89880",,,,,,
"1981-06-22","34.02951","40.46160","25.50889",,,,,,
"1981-06-16","34.39394","40.20650","25.39956",,,,,,
"1981-06-15","34.27447","40.67763","25.04790",,,,,,
"1981-06-05","34.51855","41.31959","24.16187",,,,,,
"1981-05-30","34.33219","42.16213",,,,,,,
"1981-05-11","34.08997","43.35997",,,,,,,
"1981-05-07","34.10203","44.05324",,,,,,,
"1981-04-27","34.54719","44.64781",,,,,,,
"1981-04-13","34.98491","45.25784",,,,,,,
"1981-04-03","35.55679","46.15603",,,,,,,
"1981-03-23","35.78971","46.45065",,,,,,,
"1981-03-16","36.21258","47.21438",,,,,,,
"1981-03-02","36.94120","47.86744",,,,,,,
"1981-02-13","37.10825","47.94698",,,,,,,
"1981-02-11","37.47245","47.67714",,,,,,,
"1981-01-24","37.30165","48.69718",,,,,,,
"1981-01-19","37.42112","48.73626",,,,,,,
"1981-01-09","37.63001","48.66074",,,,,,,
"1980-12-19","37.99034","48.33637","13.67329",,,,,,
"1980-12-15","38.51659","47.53603","13.94739",,,,,,
"1980-12-04","38.74197","47.51771","13.74031",,,,,,
"1980-11-17","38.71349","47.52175","13.76476",,,,,,
"1980-11-11","38.79124","47.57445","13.63431",,,,,,
"1980-11-07","38.95196","47.33561","13.71242",,,,,,
"1980-10-31","39.06823","47.36468","13.56710",,,,,,
"1980-10-20","39.48997","46.92359","13.58644",,,,,,
"1980-10-06","39.51153","47.05446","13.43401",,,,,,
"1980-10-02","39.68487","47.02761","13.28752",,,,,,
"1980-09-30","39.63835","46.74288","13.61877",,,,,,
"1980-09-29","40.18438","46.50397","13.31165",,,,,,
"1980-09-15","40.35946","46.39126","13.24929",,,,,,
"1980-09-05","40.44702","46.40843","13.14455",,,,,,
"1980-08-18","40.16099","46.71044","13.12857",,,,,,
"1980-08-01","40.41872","46.85771","12.72357",,,,,,
"1980-07-31","40.31281","46.98611","12.70109",,,,,,
"1980-07-27","40.19699","47.23973","12.56328",,,,,,
"1980-07-14","40.27062","47.16610","12.56328",,,,,,
"1980-07-03","40.10990","47.33205","12.55805",,,,,,
"1980-06-23","39.87793","47.00104","13.12103",,,,,,
"1980-06-16","39.56464","47.49333","12.94203",,,,,,
"1980-06-06","39.42488","47.60529","12.96983",,,,,,
"1980-05-19","38.94172","47.76301","13.29527",,,,,,
"1980-05-01","39.01892","48.12384","12.85724",,,,,,
"1980-04-28","38.96530","47.92167","13.11303",,,,,,
"1980-04-14","38.86310","47.74284","13.39406",,,,,,
"1980-04-11","39.21434","47.76948","13.01618",,,,,,
"1980-03-28","39.48842","47.35889","13.15269",,,,,,
"1980-03-17","39.23820","47.14210","13.61969",,,,,,
"1980-03-05","39.51942","46.97096","13.50962",,,,,,
"1980-02-29","39.89034","46.49867","13.61098",,,,,,
"1980-02-25","40.35472","46.45388","13.19140",,,,,,
"1980-02-11","40.57338","46.45388","12.97275",,,,,,
"1980-02-08","40.79316","46.67366","12.53318",,,,,,
"1980-01-19","41.18472","46.43801","12.37727",,,,,,
"1980-01-14","41.43494","46.17878","12.38628",,,,,,
"1980-01-04","41.80876","46.07208","12.11916",,,,,,
"1979-12-31","42.03040","45.84974","12.11986",,,,,,
"1979-12-10","42.29189","45.96320","11.74491",,,,,,
"1979-12-06","42.49538","46.23772","11.26690",,,,,,
"1979-12-02","42.66731","46.19993","11.13276",,,,,,
"1979-11-12","42.82878","46.10686","11.06436",,,,,,
"1979-11-09","43.33066","45.73334","10.93601",,,,,,
"1979-10-15","43.62523","45.25085","11.12393",,,,,,
"1979-10-06","43.77320","45.12201","11.10479",,,,,,
"1979-09-30","43.75065","44.79862","11.45073",,,,,,
"1979-09-17","44.27719","44.32799","11.39482",,,,,,
"1979-09-02","44.69749","43.97679","11.32572",,,,,,
"1979-08-31","44.98929","43.57850","11.43220",,,,,,
"1979-08-13","45.50401","43.29809","11.19790",,,,,,
"1979-08-05","46.10746","43.01000","10.88254",,,,,,
"1979-07-31","46.61037","42.47064","10.91899",,,,,,
"1979-07-16","46.90192","42.25198","10.84610",,,,,,
"1979-07-07","47.79172","41.61303","10.59525",,,,,,
"1979-06-18","48.18143","41.17902","10.63954",,,,,,
"1979-05-02","49.11776","40.45907","10.42316",,,,,,
"1979-05-01","49.27186","40.72327","10.00487",,,,,,
"1979-04-30","49.64806","40.57402","9.77792",,,,,,
"1979-04-26","50.26539","40.48420","9.25041",,,,,,
"1979-04-25","50.52312","40.44738","9.02950",,,,,,
"1979-04-23","50.80059","40.28984","8.90957",,,,,,
"1979-04-21","51.20334","40.18690","8.60976",,,,,,
"1979-04-19","51.71693","39.59216","8.69091",,,,,,
"1979-04-18","51.71396","39.70012","8.58592",,,,,,
"1979-04-17","52.13580","39.43217","8.43203",,,,,,
"1979-04-14","52.11843","39.73429","8.14728",,,,,,
"1979-04-11","51.73984","40.27753","7.98263",,,,,,
"1979-04-09","51.42979","40.72655","7.84365",,,,,,
"1979-04-04","51.10005","41.36083","7.53912",,,,,,
"1979-04-03","50.23698","42.41045","7.35257",,,,,,
"1979-04-02","50.01042","42.76728","7.22230",,,,,,
"1979-03-29","49.78730","43.31506","6.89764",,,,,,
"1979-03-28","49.16288","43.75162","7.08549",,,,,,
"1979-03-12","48.90651","44.32606","6.76743",,,,,,
"1979-03-05","48.68478","44.68671","6.62850",,,,,,
"1979-02-12","48.37195","45.16203","6.46603",,,,,,
"1979-02-08","47.93012","46.04568","6.02420",,,,,,
"1979-02-01","47.61666","46.46167","5.92167",,,,,,
"1979-01-15","46.68240","47.37480","5.94280",,,,,,
"1979-01-04","46.38632","47.48582","6.12785",,,,,,
"1978-12-11","46.91220","46.93196","6.15584",,,,,,
"1978-12-07","46.77639","47.04892","6.17469",,,,,,
"1978-11-13","47.06298","46.65394","6.28308",,,,,,
"1978-11-09","47.50251","46.23001","6.26748",,,,,,
"1978-11-08","47.61786","46.12565","6.25649",,,,,,
"1978-10-23","47.54272","46.12340","6.33388",,,,,,
"1978-10-12","47.76363","46.01294","6.22343",,,,,,
"1978-09-11","47.77576","45.70973","6.51450",,,,,,
"1978-09-05","47.34335","46.11946","6.53719",,,,,,
"1978-09-04","47.23397","46.02142","6.74461",,,,,,
"1978-08-14","47.16033","45.94778","6.89189",,,,,,
"1978-08-09","47.26083","45.80459","6.93457",,,,,,
"1978-07-17","47.67963","45.25966","7.06071",,,,,,
"1978-07-11","47.61616","45.41749","6.96635",,,,,,
"1978-07-05","47.30612","45.65114","7.04275",,,,,,
"1978-06-30","47.46044","45.29014","7.24943",,,,,,
"1978-06-14","47.12907","45.51565","7.35528",,,,,,
"1978-06-13","46.79292","45.67665","7.53044",,,,,,
"1978-06-12","46.42244","45.97135","7.60621",,,,,,
"1978-05-24","46.32877","45.91469","7.75654",,,,,,
"1978-05-15","46.32663","45.80178","7.87159",,,,,,
"1978-05-09","46.25422","46.04602","7.69975",,,,,,
"1978-04-17","46.54783","45.80648","7.64568",,,,,,
"1978-04-13","46.30312","46.15073","7.54615",,,,,,
"1978-04-12","46.30120","46.03567","7.66313",,,,,,
"1978-03-20","46.27402","46.02976","7.69622",,,,,,
"1978-03-08","46.14498","46.23288","7.62214",,,,,,
"1978-02-15","46.15746","46.17211","7.67043",,,,,,
"1978-02-13","46.06242","46.25353","7.68405",,,,,,
"1978-01-18","46.13682","46.47675","7.38643",,,,,,
"1978-01-16","46.42773","46.20112","7.37115",,,,,,
"1977-12-14","46.59523","46.03027","7.37450",,,,,,
"1977-12-12","47.22499","45.24142","7.53359",,,,,,
"1977-12-07","47.76140","44.77217","7.46643",,,,,,
"1977-11-30","48.17325","44.11932","7.70743",,,,,,
"1977-11-23","48.91845","43.21692","7.86463",,,,,,
"1977-11-16","49.10226","42.69344","8.20430",,,,,,
"1977-11-14","49.55053","41.91131","8.53816",,,,,,
"1977-11-09","50.18767","41.26752","8.54482",,,,,,
"1977-10-26","50.71871","40.72388","8.55741",,,,,,
"1977-10-24","50.91064","40.55539","8.53397",,,,,,
"1977-10-19","51.27597","40.10166","8.62237",,,,,,
"1977-09-22","51.75864","39.28158","8.95978",,,,,,
"1977-09-14","51.88821","38.80456","9.30723",,,,,,
"1977-09-12","52.05956","38.19789","9.74256",,,,,,
"1977-08-15","52.09948","37.91341","9.98711",,,,,,
"1977-08-10","51.98693","37.88824","10.12483",,,,,,
"1977-07-18","51.91716","37.74128","10.34156",,,,,,
"1977-07-13","51.70789","37.67891","10.61321",,,,,,
"1977-06-22","51.40537","37.83884","10.75579",,,,,,
"1977-06-13","51.30509","37.64988","11.04502",,,,,,
"1977-05-16","51.44231","37.47140","11.08629",,,,,,
"1977-05-11","50.95064","37.82080","11.22855",,,,,,
"1977-05-02","50.77701","37.65996","11.56302",,,,,,
"1977-04-20","51.29094","36.93748","11.77158",,,,,,
"1977-04-18","51.71678","36.33191","11.95131",,,,,,
"1977-03-23","51.63122","36.60509","11.76369",,,,,,
"1977-03-14","51.42724","36.67289","11.89987",,,,,,
"1977-02-28","51.67346","36.78527","11.54127",,,,,,
"1977-02-23","51.98088","36.65539","11.36373",,,,,,
"1977-02-16","51.87178","36.83532","11.29290",,,,,,
"1977-02-14","51.32705","37.29904","11.37391",,,,,,
"1977-01-26","51.26914","37.75009","10.98077",,,,,,
"1977-01-17","50.89475","38.19981","10.90544",,,,,,
"1977-01-02","50.68768","38.73951","10.57281",,,,,,
"1976-12-14","50.22986","39.37940","10.39074",,,,,,
"1976-12-13","49.78168","39.63150","10.58682",,,,,,
"1976-11-28","49.20213","40.36665","10.43122",,,,,,
"1976-11-15","48.38166","41.06452","10.55382",,,,,,
"1976-11-07","47.72545","41.91582","10.35873",,,,,,
"1976-10-18","47.41350","42.29645","10.29004",,,,,,
"1976-10-17","47.13303","42.64724","10.21973",,,,,,
"1976-10-10","46.63353","43.14483","10.22164",,,,,,
"1976-09-26","45.96136","43.89940","10.13923",,,,,,
"1976-09-20","45.57119","44.36698","10.06183",,,,,,
"1976-09-12","45.59313","44.50708","9.89979",,,,,,
"1976-08-22","45.11310","44.91944","9.96746",,,,,,
"1976-08-16","44.83985","45.21143","9.94872",,,,,,
"1976-07-18","44.83985","45.24903","9.91113",,,,,,
"1976-07-12","44.99391","45.09226","9.91382",,,,,,
"1976-07-11","45.27908","45.00734","9.71358",,,,,,
"1976-06-14","45.25857","44.89701","9.84442",,,,,,
"1976-06-10","45.24081","44.88753","9.87167",,,,,,
"1976-05-23","44.82374","44.92446","10.25181",,,,,,
"1976-05-17","44.66850","44.71556","10.61594",,,,,,
"1976-05-16","44.66120","44.40873","10.93007",,,,,,
"1976-04-28","44.11394","44.64156","11.24450",,,,,,
"1976-04-12","44.21185","44.23695","11.55120",,,,,,
"1976-04-11","44.38285","43.86050","11.75665",,,,,,
"1976-04-09","44.32797","43.57682","12.09521",,,,,,
"1976-03-19","44.20152","43.22600","12.57248",,,,,,
"1976-03-15","44.59752","42.73960","12.66287",,,,,,
"1976-03-14","44.28703","42.72811","12.98486",,,,,,
"1976-02-16","44.17543","42.63068","13.19389",,,,,,
"1976-01-25","44.00695","42.64629","13.34675",,,,,,
"1976-01-22","44.50109","42.22146","13.27745",,,,,,
"1976-01-19","44.45135","42.16880","13.37985",,,,,,
"1975-12-16","44.56883","42.29394","13.13723",,,,,,
"1975-11-30","44.78359","42.24242","12.97398",,,,,,
"1975-11-17","44.68859","42.47064","12.84077",,,,,,
"1975-11-16","44.91549","42.36949","12.71502",,,,,,
"1975-10-30","44.85546","42.63106","12.51348",,,,,,
"1975-10-20","44.94185","42.74756","12.31058",,,,,,
"1975-09-22","44.88882","42.98984","12.12134",,,,,,
"1975-09-07","45.02809","43.31731","11.65460",,,,,,
"1975-08-18","44.96959","43.32583","11.70458",,,,,,
"1975-08-17","44.85284","43.65037","11.49679",,,,,,
"1975-07-14","44.37969","43.90324","11.71707",,,,,,
"1975-06-29","43.58849","44.44270","11.96881",,,,,,
"1975-06-16","42.51561","45.31385","12.17054",,,,,,
"1975-06-01","41.73480","45.82572","12.43947",,,,,,
"1975-05-19","41.44141","46.09707","12.46152",,,,,,
"1975-05-11","40.66016","46.61790","12.72194",,,,,,
"1975-04-27","40.21186","46.90188","12.88626",,,,,,
"1975-04-14","39.64161","46.84296","13.51543",,,,,,
"1975-04-06","39.05833","46.82368","14.11799",,,,,,
"1975-03-17","38.43084","46.71353","14.85563",,,,,,
"1975-03-02","37.80492","46.67671","15.51837",,,,,,
"1975-02-17","37.12246","46.66286","16.21468",,,,,,
"1975-02-09","36.27928","46.84568","16.87503",,,,,,
"1975-02-02","36.00723","46.56121","17.43156",,,,,,
"1975-01-19","35.84229","46.31094","17.84677",,,,,,
"1975-01-13","36.02476","45.90391","18.07133",,,,,,
"1974-12-16","36.00986","45.44805","18.54209",,,,,,
"1974-12-01","36.40979","45.17615","18.41407",,,,,,
"1974-11-18","36.14757","44.77640","19.07603",,,,,,
"1974-10-27","36.13766","44.47926","19.38308",,,,,,
"1974-10-09","35.93128","44.39605","19.67267",,,,,,
"1974-10-08","35.88949","44.35392","19.75659",,,,,,
"1974-10-07","35.78123","44.28966","19.92912",,,,,,
"1974-10-06","35.74044","44.57063","19.68893",,,,,,
"1974-10-05","36.06376","44.38078","19.55546",,,,,,
"1974-10-04","36.39858","43.93435","19.66707",,,,,,
"1974-10-03","36.49775","43.98441","19.51784",,,,,,
"1974-10-02","36.54835","43.72308","19.72857",,,,,,
"1974-09-30","36.52083","43.98815","19.49102",,,,,,
"1974-09-29","36.37279","44.28423","19.34298",,,,,,
"1974-09-26","36.26227","44.70231","19.03542",,,,,,
"1974-09-25","35.91192","45.03336","19.05472",,,,,,
"1974-09-22","35.92959","45.09424","18.97617",,,,,,
"1974-09-19","35.96691","45.12335","18.90974",,,,,,
"1974-09-17","36.32203","44.54192","19.13605",,,,,,
"1974-09-15","36.60689","44.05593","19.33719",,,,,,
"1974-09-12","37.11621","43.44705","19.43674",,,,,,
"1974-09-04","37.22393","42.57251","20.20355",,,,,,
"1974-08-12","37.37926","42.02598","20.59476",,,,,,
"1974-07-28","37.84132","41.91274","20.24594",,,,,,
"1974-07-15","38.29078","41.23803","20.47120",,,,,,
"1974-06-17","38.70245","41.20443","20.09312",,,,,,
"1974-05-13","39.20431","40.62592","20.16977",,,,,,
"1974-04-16","39.93351","39.99377","20.07272",,,,,,
"1974-03-24","40.39059","39.46838","20.14104",,,,,,
"1974-03-18","41.12535","39.04853","19.82612",,,,,,
"1974-03-17","41.92411","38.75104","19.32485",,,,,,
"1974-02-28","42.17154","38.65690","19.17156",,,,,,
"1974-02-27","42.22797","38.84784","18.92419",,,,,,
"1974-02-26","42.07742","39.35463","18.56795",,,,,,
"1974-02-24","41.69926","39.89036","18.41038",,,,,,
"1974-02-23","41.64043","40.27592","18.08365",,,,,,
"1974-02-21","41.41429","40.68795","17.89776",,,,,,
"1974-02-20","40.71611","40.74121","18.54267",,,,,,
"1974-02-18","40.17200","40.72577","19.10223",,,,,,
"1974-02-17","39.54157","40.92254","19.53589",,,,,,
"1974-02-14","38.51415","41.27737","20.20848",,,,,,
"1974-02-13","37.65001","41.25151","21.09849",,,,,,
"1974-02-11","37.36282","41.46704","21.17014",,,,,,
"1974-02-10","37.00027","41.54855","21.45118",,,,,,
"1974-02-04","36.61608","41.69324","21.69069",,,,,,
"1974-01-13","36.74073","41.67249","21.58678",,,,,,
"1973-12-18","36.62260","42.11087","21.26653",,,,,,
"1973-12-02","36.27556","42.59964","21.12480",,,,,,
"1973-11-18","36.44362","42.61022","20.94616",,,,,,
"1973-10-28","36.61339","42.88054","20.50607",,,,,,
"1973-10-21","36.66088","43.29275","20.04637",,,,,,
"1973-10-13","37.03952","43.85696","19.10352",,,,,,
"1973-09-09","37.47265","44.40733","18.12002",,,,,,
"1973-08-15","37.87454","44.17047","17.95499",,,,,,
"1973-08-12","38.57854","44.34430","17.07716",,,,,,
"1973-07-15","39.16443","44.66537","16.17019",,,,,,
"1973-06-24","39.37520","44.80964","15.81515",,,,,,
"1973-06-17","39.20481","45.06122","15.73396",,,,,,
"1973-06-10","39.14092","45.32985","15.52923",,,,,,
"1973-05-13","38.87049","45.56925","15.56025",,,,,,
"1973-05-06","39.00388","45.88557","15.11055",,,,,,
"1973-04-15","39.52048","45.89357","14.58595",,,,,,
"1973-03-12","39.73945","46.38674","13.87381",,,,,,
"1973-03-11","39.75402","46.84237","13.40360",,,,,,
"1973-02-11","39.97551","46.97693","13.04757",,,,,,
"1973-01-28","40.14352","46.92292","12.93356",,,,,,
"1973-01-15","40.46442","47.18389","12.35170",,,,,,
"1973-01-14","40.79226","47.61348","11.59427",,,,,,
"1972-12-17","40.87991","47.95959","11.16050",,,,,,
"1972-12-10","40.93822","48.42606","10.63572",,,,,,
"1972-12-03","41.10702","48.51839","10.37459",,,,,,
"1972-11-19","41.48990","48.58359","9.92651",,,,,,
"1972-11-12","41.65957","48.83633","9.50410",,,,,,
"1972-10-22","41.84179","49.16432","8.99389",,,,,,
"1972-09-17","41.44512","49.56744","8.98744",,,,,,
"1972-08-13","41.70153","49.49418","8.80429",,,,,,
"1972-07-16","41.20762","49.91731","8.87507",,,,,,
"1972-06-11","40.97439","50.26343","8.76219",,,,,,
"1972-05-14","40.76993","50.50077","8.72929",,,,,,
"1972-04-17","40.99264","50.39439","8.61297",,,,,,
"1972-04-16","40.99055","50.50196","8.50749",,,,,,
"1972-03-12","40.65505","50.97722","8.36773",,,,,,
"1972-02-13","40.77071","50.97741","8.25189",,,,,,
"1972-01-16","40.91648","50.83163","8.25189",,,,,,
"1971-12-12","41.35433","50.60901","8.03666",,,,,,
